,ability,mean_error,grade
20180053910,0.8980076909065247,0.0,10
20170008410,0.6929517388343811,0.728744939271255,7.1
20180039312,0.7250938415527344,0.5101214574898785,8.3
1150917,0.5761213302612305,1.2388663967611335,3.7
20170109988,0.5572355389595032,0.6558704453441295,7.3
20180162512,0.40614238381385803,1.5303643724696356,1.5
20180042318,0.46946293115615845,0.728744939271255,6
20180100180,0.472757488489151,1.0931174089068827,1.8
20180064932,0.5093454718589783,1.5303643724696356,2.8
20180054515,0.4698058068752289,1.2388663967611335,1.9
20180069572,0.7175868153572083,0.2186234817813765,9.4
20180164535,0.7590727210044861,0.36437246963562747,8
20170002613,0.4253687262535095,1.311740890688259,3.6
20170157420,0.7260748147964478,0.437246963562753,7.5
20170200235,0.6623576283454895,0.874493927125506,4.4
20170112007,0.531806468963623,0.8016194331983806,4.3
20190169114,0.43706414103507996,1.165991902834008,2.2
20170193355,0.6519486904144287,0.582995951417004,7.2
20180058158,0.7487627863883972,0.145748987854251,9.8
20190169132,0.6444529294967651,0.437246963562753,7.5
20180073593,0.31318792700767517,1.748987854251012,0
20180165443,0.8251405954360962,0.0728744939271255,10
2016069582,0.5430098176002502,0.582995951417004,6.3
20180161856,0.4730067253112793,1.0931174089068825,3
20170661795,0.3537702262401581,1.6761133603238867,1.1
20180053518,0.3748534321784973,1.894736842105263,0.3
20190171847,0.375686377286911,2.186234817813765,0
20180042739,0.5689284801483154,1.2388663967611335,2.6
20180112815,0.3810698091983795,2.186234817813765,0
20180052833,0.623113214969635,0.9473684210526315,5
20180057633,0.5761393904685974,0.8016194331983806,5.4
20180119754,0.35355526208877563,1.894736842105263,0.6
20180113330,0.4552745223045349,1.5303643724696356,1
20180105131,0.5450186729431152,1.748987854251012,1.5
20180049130,0.715202271938324,0.43724696356275305,7.9
20180165819,0.6339497566223145,0.3643724696356275,7
