FA2,FA,IRT,dataset,M,N
1.4461656041036712,1.5672256468909538,0.8160861690805217,stats101-14,5,24
2.3564077092437765,1.52052295865496,0.6746877813646202,stats101-14,5,24
2.313567117020134,1.5846967713664748,0.6992177241665287,stats101-14,5,24
1.8414210608037913,1.5144246079443424,0.6935493466742441,stats101-14,5,24
1.7147496946416334,1.5733384535795758,0.7270373143116367,stats101-14,5,24
1.7368085591389737,1.5595031379825877,0.6640268212995216,stats101-14,5,24
1.6228178995656832,1.5151343521101697,0.6901473432746705,stats101-14,5,24
1.681910855092966,1.5751372851111825,0.753679545345832,stats101-14,5,24
2.2186334200372606,1.5134965466626757,0.624456389905419,stats101-14,5,24
1.6830789987288717,1.9094323065739562,0.6795135051710817,stats101-14,5,24
2.027367922452536,1.5871421318985814,0.676032411559038,stats101-14,5,24
1.736432370115068,1.5749265897396523,0.6597287769218007,stats101-14,5,24
2.4831829225531132,2.2848364186801673,0.6939283228832496,stats101-14,5,24
1.5406909411435865,1.5681327805206189,0.7272827460669706,stats101-14,5,24
1.5406500883463554,1.5186524739673155,0.6676802861738269,stats101-14,5,24
2.246666164354741,1.5684897661184949,0.6813556400984657,stats101-14,5,24
1.7363908736065436,1.5101572150138436,0.7075370004913217,stats101-14,5,24
2.478591715375904,1.5109040564145686,0.610881044362378,stats101-14,5,24
2.2426066365960433,1.5723147358222487,0.6390996275454588,stats101-14,5,24
1.5313761815775568,1.566742380858849,0.7343503475596935,stats101-14,5,24
1.978550079938656,1.9040577669171332,0.8458833863259028,stats101-14,5,24
1.6869920582465516,2.2977620639336767,0.8199999481801648,stats101-14,5,24
1.46276192698194,1.5161341397383086,0.8586084590214036,stats101-14,5,24
1.5236582017127156,1.554711001743621,0.9821373190795339,stats101-14,5,24
2.0108999704518156,1.5163538251078894,0.862671147925029,stats101-14,5,24
1.5670544074662094,1.5738997476599437,0.6756759559186075,stats101-14,5,24
1.7347421212842313,1.5694872130073207,0.7489424096341087,stats101-14,5,24
1.7029213289371223,2.30694923096303,0.6948588477398261,stats101-14,5,24
1.520033491799981,1.5771360411254318,0.6728593823517075,stats101-14,5,24
2.227472967658399,2.1011688639509973,0.5814263689577485,stats101-14,5,24
1.7186185105528187,1.567726900374255,0.718451028025767,stats101-14,5,24
2.0697085070830967,1.56913917731403,0.8749609731129386,stats101-14,5,24
2.0649316269806395,1.5549606957881053,0.6626799023995265,stats101-14,5,24
2.022551386579821,1.5667587654496533,0.6457055798931807,stats101-14,5,24
1.7255015461164764,1.5772626554694447,0.6249788473661161,stats101-14,5,24
1.6830537462925768,1.5568017683772761,0.7168990617763376,stats101-14,5,24
1.7294285579435087,1.5151623403523704,0.6565648527638133,stats101-14,5,24
2.3177868371787556,1.8645614811541535,0.7649519307861956,stats101-14,5,24
2.0505998129410417,2.2773350164212034,0.6185669834975802,stats101-14,5,24
1.9555477944648185,2.324001546369548,0.6675783605553507,stats101-14,5,24
1.7201211144494892,2.2709908091849043,0.9958335252121732,stats101-14,5,24
1.775414853520307,2.288094146860547,0.7891077682799814,stats101-14,5,24
2.075640937188786,1.9005543611006233,0.6217654091849888,stats101-14,5,24
2.0517562159929557,1.748684381373164,0.7124221861800792,stats101-14,5,24
1.7626218944231358,1.5658778908154292,0.7262508839480384,stats101-14,5,24
1.693147393472462,1.5740836079007454,0.7697184641724417,stats101-14,5,24
2.3499576178734882,1.511207662207346,0.7558519956880506,stats101-14,5,24
2.1251852043316646,1.517034132675756,0.8606087253261747,stats101-14,5,24
1.7138424834551915,1.7517768432317224,0.6695561684267368,stats101-14,5,24
1.5743539996167124,1.5679031286865999,0.6510037624263367,stats101-14,5,24
